id	ten	tac_gia	license	loai	nguon	dinh_dang	tu_khoa	ghi_cong	cach_lay
a78fb9de-8299-42c0-b7e1-fe08101568f7	Flag of Portuguese Minister	Jsobral	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Portuguese Minister" by Jsobral is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/3/3b/Flag_of_Portuguese_Minister.svg"
8df1d98f-8fa8-417b-9201-24a64a466ec4	Flag of Fiorentina 3D	Blackcat	CC0	illustration	wikimedia	svg	flag	"Flag of Fiorentina 3D" by Blackcat is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/8c/Flag_of_Fiorentina_3D.svg"
cfb011ba-f4b7-4e78-9f40-7573caa8ec89	Flag of Seychelles (1961–1976)	LadyofHats	CC0	illustration	wikimedia	svg	flag	"Flag of Seychelles (1961–1976)" by LadyofHats is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_Seychelles_%281961%E2%80%931976%29.svg"
4710d9f8-1f34-4165-aa81-ff09a068cab5	Lithuania flag bar	Blowwhite1	CC0	illustration	wikimedia	svg	flag	"Lithuania flag bar" by Blowwhite1 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/9b/Lithuania_flag_bar.svg"
c00234bc-d58a-4ebd-abd7-410790077c8c	Flag map of Altai Krai	ReneeWrites	CC-BY 4.0	illustration	wikimedia	svg	flag	"Flag map of Altai Krai" by ReneeWrites is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/1d/Flag_map_of_Altai_Krai.svg"
90d38c9f-36b8-45c8-a830-37dceaa20628	Flag of Ido (new)	Algentem	CC0	illustration	wikimedia	svg	flag	"Flag of Ido (new)" by Algentem is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/c4/Flag_of_Ido_%28new%29.svg"
d2b78a47-d07d-4aee-8732-a06e33c9c597	Proposed Flag of Romanchia	User:Norrin strange	CC0	illustration	wikimedia	svg	flag	"Proposed Flag of Romanchia" by User:Norrin strange is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/98/Proposed_Flag_of_Romanchia.svg"
4ad2ae10-ebfa-429a-9824-0702753f737f	Indian Communism Waving Flag Icon	Hstoops	CC0	illustration	wikimedia	svg	flag	"Indian Communism Waving Flag Icon" by Hstoops is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/c5/Indian_Communism_Waving_Flag_Icon.svg"
e9f0e40d-6e9b-4547-b566-6206ac4e7ebb	Alex K Grundwald flags 1410-02	Alex Tora	CC-BY 3.0	illustration	wikimedia	svg	flag	"Alex K Grundwald flags 1410-02" by Alex Tora is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e4/Alex_K_Grundwald_flags_1410-02.svg"
976be6fc-7b57-4f00-a8b4-b1d3c5b34fc1	Balochistan flag	HapHaxion	CC0	illustration	wikimedia	svg	flag	"Balochistan flag" by HapHaxion is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/de/Balochistan_flag.svg"
125e2b22-3315-4084-bb66-fc63dc6ccfca	Flag of the Merina Kingdom	Samhanin	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of the Merina Kingdom" by Samhanin is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/78/Flag_of_the_Merina_Kingdom.svg"
479478fc-7ab7-4d5f-bf04-4b6295bb469d	Hessen KS flag	kgberger	CC-BY 2.5	illustration	wikimedia	svg	flag	"Hessen KS flag" by kgberger is licensed under CC BY 2.5. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.5/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7c/Hessen_KS_flag.svg"
64acb4ae-77d3-4b1a-a3a8-684dcda274b1	Flag of Norway (c81329 for red & 14275b for blue)	Gutten på Hemsen	CC0	illustration	wikimedia	svg	flag	"Flag of Norway (c81329 for red & 14275b for blue)" by Gutten på Hemsen is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/1e/Flag_of_Norway_%28c81329_for_red_%26_14275b_for_blue%29.svg"
0135ec15-dcad-4902-83d3-153d547490b6	Flag of Northern Ireland (1953–1972, 3-2)	Sangjinhwa	CC0	illustration	wikimedia	svg	flag	"Flag of Northern Ireland (1953–1972, 3-2)" by Sangjinhwa is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/59/Flag_of_Northern_Ireland_%281953%E2%80%931972%2C_3-2%29.svg"
2b16c24d-14d9-407a-8e7b-5efec8a5cc1b	Flag of Portuguese Colony Governor	Jsobral	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Portuguese Colony Governor" by Jsobral is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a7/Flag_of_Portuguese_Colony_Governor.svg"
31c418e6-f45d-46d8-b11d-f74a7acd304c	Flag of Lagos	User:Lephilippe at en.wikipedia	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Lagos" by User:Lephilippe at en.wikipedia is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/83/Flag_of_Lagos.svg"
1b14cab4-af5e-4a68-8ae0-989d1c51d0d8	Flag of the Brussels-Capital Region (1991–2015)	Ssolbergj	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of the Brussels-Capital Region (1991–2015)" by Ssolbergj is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/87/Flag_of_the_Brussels-Capital_Region_%281991%E2%80%932015%29.svg"
5de30ba8-d10d-4f81-aa3a-19ff34f0aa69	Flag map of Ulyanovsk Oblast	Мельников	CC-BY 4.0	illustration	wikimedia	svg	flag	"Flag map of Ulyanovsk Oblast" by Мельников is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/ac/Flag_map_of_Ulyanovsk_Oblast.svg"
a15c98af-68c7-4669-9032-d46427b92678	Flag of Moravian Serbia	Samhanin	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Moravian Serbia" by Samhanin is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Moravian_Serbia.svg"
8cb34dcb-d1ab-4ad9-87c7-138942cfebec	United states confederate flag hybrid	Bpmcneilly	CC0	illustration	wikimedia	svg	flag	"United states confederate flag hybrid" by Bpmcneilly is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/22/United_states_confederate_flag_hybrid.svg"
5089a293-f205-4b60-a52c-661e5d21075a	Flag of Auvergne	Patricia.fidi	CC0	illustration	wikimedia	svg	flag	"Flag of Auvergne" by Patricia.fidi is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b4/Flag_of_Auvergne.svg"
bc1ee099-b229-415b-ad3a-7c1f89b48298	Flag-map of Komárom-Esztergom County	Thommy	CC0	illustration	wikimedia	svg	flag	"Flag-map of Komárom-Esztergom County" by Thommy is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/ea/Flag-map_of_Kom%C3%A1rom-Esztergom_County.svg"
794f477d-95bc-49f1-9856-e32b60f26d41	Flag-map of Szabolcs-Szatmár-Bereg County	Thommy	CC0	illustration	wikimedia	svg	flag	"Flag-map of Szabolcs-Szatmár-Bereg County" by Thommy is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a3/Flag-map_of_Szabolcs-Szatm%C3%A1r-Bereg_County.svg"
61d2989a-4960-4b29-b7d5-d63c9ddd2c57	Flag of Italian Committee of National Liberation	F l a n k e r	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Italian Committee of National Liberation" by F l a n k e r is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/2d/Flag_of_Italian_Committee_of_National_Liberation.svg"
53965290-a07d-4a45-a80c-01e39121ef2c	Flag map of Krasnodar Krai	Мельников	CC-BY 4.0	illustration	wikimedia	svg	flag	"Flag map of Krasnodar Krai" by Мельников is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/4b/Flag_map_of_Krasnodar_Krai.svg"
a6fb29c7-256c-4a65-9d8d-92fc001e1083	Hazaras Waving Flag Icon	WeaponizingArchitecture	CC0	illustration	wikimedia	svg	flag	"Hazaras Waving Flag Icon" by WeaponizingArchitecture is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/d1/Hazaras_Waving_Flag_Icon.svg"
a60d4115-28ee-4cf9-b3ce-340df563977b	Flag of Anzoátegui State (original version)	Jlannons99	CC0	illustration	wikimedia	svg	flag	"Flag of Anzoátegui State (original version)" by Jlannons99 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/03/Flag_of_Anzo%C3%A1tegui_State_%28original_version%29.svg"
7df0c72b-840e-44d4-aa14-26ee2f20d7db	Flag of Wallonia	Tom Lemmens	CC0	illustration	wikimedia	svg	flag	"Flag of Wallonia" by Tom Lemmens is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/42/Flag_of_Wallonia.svg"
44e79a04-eb87-4a6e-bb81-ad02d18a53c3	Sports flag icons - Red black bars with falcon	Original by Merson, vectorized by ReneeWrites	CC-BY 4.0	illustration	wikimedia	svg	flag	"Sports flag icons - Red black bars with falcon" by Original by Merson, vectorized by ReneeWrites is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/90/Sports_flag_icons_-_Red_black_bars_with_falcon.svg"
7b222ea8-ef85-4bb2-8378-c15d13e9b805	Flag Azerbaijan template	Flag stub template by CGN2010Flag Azerbaijan template by ReneeWrites	CC-BY 4.0	illustration	wikimedia	svg	flag	"Flag Azerbaijan template" by Flag stub template by CGN2010Flag Azerbaijan template by ReneeWrites is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/ca/Flag_Azerbaijan_template.svg"
5b4e0c97-c532-4c9e-bb21-8b45eb8e295f	Flag of the Popular Front (Spain)	R-41	CC0	illustration	wikimedia	svg	flag	"Flag of the Popular Front (Spain)" by R-41 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/10/Flag_of_the_Popular_Front_%28Spain%29.svg"
5c067067-5810-45d4-ab37-c735765f261b	Flag-map of Hajdú-Bihar County	Thommy	CC0	illustration	wikimedia	svg	flag	"Flag-map of Hajdú-Bihar County" by Thommy is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/cd/Flag-map_of_Hajd%C3%BA-Bihar_County.svg"
c217aa43-03cf-4dd1-b7fd-a8f8c12efae5	Flag of Aceh Sultanate	Sebirkhan	CC0	illustration	wikimedia	svg	flag	"Flag of Aceh Sultanate" by Sebirkhan is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/d8/Flag_of_Aceh_Sultanate.svg"
b64d922b-fc47-4a6a-a3d2-0b76000cf0f2	Pakistan Tehreek-e-Insaf flag (25-32 ratio)	HapHaxion	CC0	illustration	wikimedia	svg	flag	"Pakistan Tehreek-e-Insaf flag (25-32 ratio)" by HapHaxion is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/3/3e/Pakistan_Tehreek-e-Insaf_flag_%2825-32_ratio%29.svg"
90eb99b0-b8fa-47cf-b104-a2cb5879d825	Lautaro flag	Al2	CC-BY 3.0	illustration	wikimedia	svg	flag	"Lautaro flag" by Al2 is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/07/Lautaro_flag.svg"
393b46b2-4316-4283-bb28-75a7999e86ba	Flag of Lima	Huhsunqu	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Lima" by Huhsunqu is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/c2/Flag_of_Lima.svg"
27e94860-9009-4a05-9435-d50160cd0622	Flag of Limousin	Patricia.fidi	CC0	illustration	wikimedia	svg	flag	"Flag of Limousin" by Patricia.fidi is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_Limousin.svg"
d795f430-bfc3-4d5d-a65b-48d39e574fc4	Kanem flag from dulcerta 1339-pt	4shizzal (talk · contribs)	CC0	illustration	wikimedia	svg	flag	"Kanem flag from dulcerta 1339-pt" by 4shizzal (talk · contribs) is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/49/Kanem_flag_from_dulcerta_1339-pt.svg"
01ea7519-f676-48f1-8ff3-02f3eed3e281	Eser flag (Въ борьбѣ обрѣтешь ты право свое!)	Dahn	CC-BY 4.0	illustration	wikimedia	svg	flag	"Eser flag (Въ борьбѣ обрѣтешь ты право свое!)" by Dahn is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/16/Eser_flag_%28%D0%92%D1%8A_%D0%B1%D0%BE%D1%80%D1%8C%D0%B1%D1%A3_%D0%BE%D0%B1%D1%80%D1%A3%D1%82%D0%B5%D1%88%D1%8C_%D1%82%D1%8B_%D0%BF%D1%80%D0%B0%D0%B2%D0%BE_%D1%81%D0%B2%D0%BE%D0%B5%21%29.svg"
4289cf61-5877-4275-a56d-623726471654	Italian Communism Flags Symbol	Hstoops	CC0	illustration	wikimedia	svg	flag	"Italian Communism Flags Symbol" by Hstoops is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/07/Italian_Communism_Flags_Symbol.svg"
97acab0f-998d-44da-bd2e-c9ef610c1e46	Flag of Yangon Division	Mm_yangon.gif: Jolle derivative work: - Begoon (Talk)	CC-BY 3.0	illustration	wikimedia	svg	flag	"Flag of Yangon Division" by Mm_yangon.gif: Jolle derivative work: - Begoon (Talk) is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/29/Flag_of_Yangon_Division.svg"
523dd062-1aad-4b4d-9fb3-cb434bf4ab12	Flag of Kakamigahara Gifu	Fred the Oyster	CC0	illustration	wikimedia	svg	flag	"Flag of Kakamigahara Gifu" by Fred the Oyster is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/da/Flag_of_Kakamigahara_Gifu.svg"
3b430a66-9c79-4106-b1bb-328901c941a3	Flag of New Caledonia with Emblem	CzarJobKhaya (talk)	CC-BY 2.5	illustration	wikimedia	svg	flag	"Flag of New Caledonia with Emblem" by CzarJobKhaya (talk) is licensed under CC BY 2.5. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.5/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/76/Flag_of_New_Caledonia_with_Emblem.svg"
d94cd6a9-ec01-4273-9e89-c97be01e4071	Flag-map of Jász-Nagykun-Szolnok County	Thommy	CC0	illustration	wikimedia	svg	flag	"Flag-map of Jász-Nagykun-Szolnok County" by Thommy is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/9d/Flag-map_of_J%C3%A1sz-Nagykun-Szolnok_County.svg"
93a0a63f-8401-4e02-b9bc-3e5b79f5d855	Flag-map of Békés County	Thommy	CC0	illustration	wikimedia	svg	flag	"Flag-map of Békés County" by Thommy is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e0/Flag-map_of_B%C3%A9k%C3%A9s_County.svg"
e61f43e6-dd09-4811-9c56-1222b1c896b3	Temotu province flag	Zuanzuanfuwa	CC0	illustration	wikimedia	svg	flag	"Temotu province flag" by Zuanzuanfuwa is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b3/Temotu_province_flag.svg"
0873b964-bb97-4b63-bd6c-426865ebaa49	Yellow and Blue Flag	Rehua	CC0	illustration	wikimedia	svg	flag	"Yellow and Blue Flag" by Rehua is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/05/Yellow_and_Blue_Flag.svg"
61cbac0e-2432-4dec-8d1e-e80c9a5616e0	Flag of the Democratic Administration of North and East Syria	AntonSamuel	CC-BY 4.0	illustration	wikimedia	svg	flag	"Flag of the Democratic Administration of North and East Syria" by AntonSamuel is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7a/Flag_of_the_Democratic_Administration_of_North_and_East_Syria.svg"
dccd123f-4a74-4bc7-8514-ac0c9512c433	Bengal subah flag (Nautical)	Flag digitised by Greatswrd	CC0	illustration	wikimedia	svg	flag	"Bengal subah flag (Nautical)" by Flag digitised by Greatswrd is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6e/Bengal_subah_flag_%28Nautical%29.svg"
b3d160b9-e4b2-41e4-b888-7c21dfaa2ae6	Flag of World Taiwanese Congress	Lslovexeogi	CC0	illustration	wikimedia	svg	flag	"Flag of World Taiwanese Congress" by Lslovexeogi is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/3/36/Flag_of_World_Taiwanese_Congress.svg"
b0d00404-eebd-431a-b95b-eda77cd1a2a3	Flag orb Egypt	ReneeWrites	CC-BY 4.0	illustration	wikimedia	svg	flag	"Flag orb Egypt" by ReneeWrites is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/22/Flag_orb_Egypt.svg"
feeb08d8-66b9-43c6-b0b2-0a4c97f313e5	Flag of Spain	Pedro A. Gracia Fajardo, escudo de Manual de Imagen Institucional de la Administración General del Estado	CC0	illustration	wikimedia	svg	flag	"Flag of Spain" by Pedro A. Gracia Fajardo, escudo de Manual de Imagen Institucional de la Administración General del Estado is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/9a/Flag_of_Spain.svg"
5c5c530b-c3a7-446c-85c3-7a9420531f7a	Noun Scroll 308110	stefano corradetti	CC-BY 4.0	illustration	wikimedia	svg	scroll	"Noun Scroll 308110" by stefano corradetti is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/d5/Noun_Scroll_308110.svg"
98aba5ff-acce-42bd-9dde-6dff8aec761e	Question mark on a scroll	Jan Ainali	CC-BY 4.0	illustration	wikimedia	svg	scroll	"Question mark on a scroll" by Jan Ainali is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/47/Question_mark_on_a_scroll.svg"
7e50fb7e-c6e3-49d3-9709-af511b6e4c9d	Noun project - Scroll	stefano corradetti	CC-BY 3.0	illustration	wikimedia	svg	scroll	"Noun project - Scroll" by stefano corradetti is licensed under CC BY 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/3.0/us/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0b/Noun_project_-_Scroll.svg"
